zeitraum_id;start;end;soc;länge;länge_stunden;soc_variation;avg_aktivität;max_aktivität;qualität_score;typ
575;19547;19583;3497,840;37;9,250;1126,050;127,520;3800,000;0,416;niedrig_aktiv
823;26923;26970;3181,680;48;12,000;1048,110;127,780;695,040;0,416;niedrig_aktiv
341;12943;12989;633,290;47;11,750;1348,310;128,830;832,720;0,415;niedrig_aktiv
464;16694;16730;770,970;37;9,250;1199,090;129,630;981,200;0,415;niedrig_aktiv
742;24152;24175;3507,590;24;6,000;772,380;128,730;3089,520;0,415;niedrig_aktiv
156;7349;7396;3217,350;48;12,000;833,600;131,050;517,000;0,414;niedrig_aktiv
585;19911;19949;3441,970;39;9,750;596,000;131,310;2384,000;0,414;niedrig_aktiv
648;21447;21478;3509,740;32;8,000;407,140;130,580;1628,560;0,414;niedrig_aktiv
757;24518;24565;3470,540;48;12,000;896,850;130,410;2906,000;0,414;niedrig_aktiv
790;25628;25669;731,020;42;10,500;1277,110;130,560;800,720;0,414;niedrig_aktiv
915;30429;30474;568,970;46;11,500;1369,410;130,360;781,680;0,414;niedrig_aktiv
80;3752;3799;3135,200;48;12,000;1010,650;132,430;812,560;0,413;niedrig_aktiv
352;13326;13344;2855,290;19;4,750;470,830;132,850;800,600;0,413;niedrig_aktiv
894;29537;29584;3426,190;48;12,000;317,240;132,530;739,360;0,413;niedrig_aktiv
204;9163;9192;3509,210;30;7,500;628,500;133,570;2514,020;0,412;niedrig_aktiv
236;9931;9940;704,580;10;2,500;335,420;134,170;1341,680;0,412;niedrig_aktiv
338;12849;12890;944,280;42;10,500;373,790;134,160;794,440;0,412;niedrig_aktiv
417;15396;15434;3512,680;39;9,750;683,180;133,300;2732,720;0,412;niedrig_aktiv
439;16014;16053;976,580;40;10,000;752,260;133,570;889,440;0,412;niedrig_aktiv
185;8661;8682;2478,620;22;5,500;284,690;134,820;1138,770;0,411;niedrig_aktiv
297;11748;11786;3506,540;39;9,750;1125,930;134,860;3800,000;0,411;niedrig_aktiv
472;16861;16866;3501,030;6;1,500;233,370;155,580;933,480;0,411;niedrig_aktiv
590;20044;20052;3067,620;9;2,250;305,940;135,970;1223,750;0,411;niedrig_aktiv
663;22004;22024;1482,830;21;5,250;656,380;137,550;645,880;0,410;niedrig_aktiv
96;4520;4567;2536,850;48;12,000;1049,340;137,870;392,360;0,409;niedrig_aktiv
99;4664;4711;1257,860;48;12,000;1122,400;138,220;465,840;0,409;niedrig_aktiv
115;5395;5442;2823,220;48;12,000;1255,680;137,580;567,280;0,409;niedrig_aktiv
271;10925;10972;663,060;48;12,000;1530,680;138,620;858,400;0,409;niedrig_aktiv
492;17434;17454;2962,150;21;5,250;445,170;138,500;1780,680;0,409;niedrig_aktiv
570;19378;19423;679,230;46;11,500;1006,620;138,290;1009,230;0,409;niedrig_aktiv
592;20065;20105;598,890;41;10,250;800,220;137,690;993,130;0,409;niedrig_aktiv
861;28324;28363;1377,490;40;10,000;422,870;137,630;550,200;0,409;niedrig_aktiv
108;5096;5104;2602,600;9;2,250;314,010;139,560;660,520;0,408;niedrig_aktiv
310;12135;12165;3507,430;31;7,750;417,010;140,590;1668,040;0,408;niedrig_aktiv
602;20301;20330;3481,290;30;7,500;619,030;139,310;2476,110;0,408;niedrig_aktiv
369;13812;13824;600,870;13;3,250;457,260;140,700;1744,920;0,407;niedrig_aktiv
86;4040;4087;3108,220;48;12,000;1089,730;143,590;369,800;0,406;niedrig_aktiv
306;11965;12012;3201,260;48;12,000;1247,310;142,520;1636,240;0,406;niedrig_aktiv
923;30668;30715;3409,360;48;12,000;608,530;143,170;2098,480;0,406;niedrig_aktiv
217;9511;9535;779,490;25;6,250;892,790;144,720;774,970;0,405;niedrig_aktiv
245;10147;10194;3188,230;48;12,000;722,810;144,670;910,640;0,405;niedrig_aktiv
474;16880;16924;680,300;45;11,250;952,980;144,900;877,640;0,405;niedrig_aktiv
538;18587;18600;3499,960;14;3,500;506,000;144,570;1810,160;0,405;niedrig_aktiv
627;20872;20897;3509,970;26;6,500;607,820;145,130;2431,250;0,405;niedrig_aktiv
46;2119;2166;3083,040;48;12,000;1356,450;145,380;535,160;0,404;niedrig_aktiv
98;4616;4663;1351,420;48;12,000;1466,130;146,950;498,760;0,403;niedrig_aktiv
218;9536;9552;295,750;17;4,250;554,320;147,850;1161,970;0,403;niedrig_aktiv
435;15905;15926;3503,340;22;5,500;379,420;147,070;957,800;0,403;niedrig_aktiv
461;16597;16644;739,760;48;12,000;1727,310;147,380;880,840;0,403;niedrig_aktiv
629;20910;20957;748,510;48;12,000;1769,590;147,470;974,620;0,403;niedrig_aktiv
893;29489;29536;3067,250;48;12,000;674,950;147,770;869,240;0,403;niedrig_aktiv
416;15344;15390;666,700;47;11,750;1479,240;149,250;1198,800;0,402;niedrig_aktiv
495;17522;17542;3511,290;21;5,250;436,080;148,580;1744,320;0,402;niedrig_aktiv
138;6491;6538;3169,330;48;12,000;1403,530;151,030;856,680;0,401;niedrig_aktiv
334;12798;12801;162,370;4;1,000;140,210;149,740;560,840;0,401;niedrig_aktiv
688;22637;22645;3240,080;9;2,250;337,180;149,860;1348,740;0,401;niedrig_aktiv
425;15613;15637;2993,130;25;6,250;949,800;151,970;3254,480;0,400;niedrig_aktiv
666;22070;22104;1001,860;35;8,750;967,820;151,640;831,720;0,400;niedrig_aktiv
695;22861;22895;2756,980;35;8,750;401,040;152,000;800,990;0,400;niedrig_aktiv
718;23556;23561;2526,350;6;1,500;227,290;151,530;728,440;0,400;niedrig_aktiv
328;12620;12646;3499,510;27;6,750;890,960;153,670;3563,840;0,399;niedrig_aktiv
626;20860;20863;336,460;4;1,000;210,030;249,140;840,100;0,399;niedrig_aktiv
942;31526;31573;3278,750;48;12,000;845,100;153,200;797,880;0,399;niedrig_aktiv
268;10867;10883;555,100;17;4,250;655,830;154,310;696,000;0,398;niedrig_aktiv
329;12655;12697;1115,510;43;10,750;952,140;154,810;1018,480;0,398;niedrig_aktiv
100;4712;4759;1363,060;48;12,000;859,920;156,400;746,160;0,397;niedrig_aktiv
266;10798;10811;446,700;14;3,500;359,780;156,530;1439,120;0,397;niedrig_aktiv
303;11875;11922;3136,410;48;12,000;1337,080;156,000;1666,280;0,397;niedrig_aktiv
519;18113;18120;3079,260;8;2,000;313,700;156,850;1254,800;0,397;niedrig_aktiv
651;21585;21624;868,770;40;10,000;497,070;156,640;1106,430;0,397;niedrig_aktiv
94;4424;4471;2979,410;48;12,000;1261,130;158,720;749,520;0,396;niedrig_aktiv
673;22281;22298;730,900;18;4,500;366,470;158,830;803,090;0,396;niedrig_aktiv
405;15034;15051;3493,240;18;4,500;683,510;159,260;2173,680;0,395;niedrig_aktiv
433;15859;15870;726,290;12;3,000;201,110;282,590;804,440;0,395;niedrig_aktiv
478;16981;17019;675,280;39;9,750;1384,740;158,980;1134,800;0,395;niedrig_aktiv
136;6403;6450;1702,900;48;12,000;1783,010;161,100;690,840;0,394;niedrig_aktiv
188;8722;8729;2171,030;8;2,000;322,170;161,090;1288,690;0,394;niedrig_aktiv
357;13468;13478;308,890;11;2,750;436,990;161,230;802,320;0,394;niedrig_aktiv
589;20015;20041;3494,520;27;6,750;1088,200;161,220;3800,000;0,394;niedrig_aktiv
665;22042;22057;3494,340;16;4,000;645,750;161,440;2258,130;0,394;niedrig_aktiv
670;22164;22208;732,120;45;11,250;1461,560;160,880;784,770;0,394;niedrig_aktiv
786;25525;25566;826,460;42;10,500;1554,860;160,720;929,720;0,394;niedrig_aktiv
549;18798;18804;3295,990;7;1,750;284,580;162,620;1138,320;0,393;niedrig_aktiv
748;24279;24318;741,170;40;10,000;474,950;162,430;827,360;0,393;niedrig_aktiv
613;20572;20579;191,900;8;2,000;301,790;163,900;780,920;0,392;niedrig_aktiv
278;11188;11199;2879,620;12;3,000;498,470;166,160;1420,120;0,391;niedrig_aktiv
220;9581;9628;724,240;48;12,000;1949,520;167,640;1023,660;0,390;niedrig_aktiv
445;16190;16200;3501,490;11;2,750;293,510;166,480;1174,040;0,390;niedrig_aktiv
529;18274;18284;128,560;11;2,750;461,840;167,940;878,720;0,390;niedrig_aktiv
87;4088;4135;2916,980;48;12,000;1067,820;168,820;441,160;0,389;niedrig_aktiv
130;6115;6162;2986,170;48;12,000;1246,420;169,070;457,600;0,389;niedrig_aktiv
567;19282;19321;823,040;40;10,000;757,250;169,010;883,030;0,389;niedrig_aktiv
484;17224;17233;3500,470;10;2,500;361,700;170,330;1446,800;0,388;niedrig_aktiv
785;25485;25524;3404,740;40;10,000;1148,130;170,200;1456,600;0,388;niedrig_aktiv
834;27321;27368;3227,420;48;12,000;1086,130;170,660;1538,400;0,388;niedrig_aktiv
493;17461;17507;756,030;47;11,750;1445,110;171,570;1073,560;0,387;niedrig_aktiv
747;24251;24271;3082,220;21;5,250;383,200;171,630;1529,600;0,387;niedrig_aktiv
860;28276;28323;3142,070;48;12,000;1806,720;171,180;746,240;0,387;niedrig_aktiv
907;30133;30180;2982,000;48;12,000;824,840;171,130;755,120;0,387;niedrig_aktiv
101;4760;4807;2974,680;48;12,000;1135,730;175,200;541,360;0,385;niedrig_aktiv
212;9400;9409;695,360;10;2,500;405,050;175,680;870,130;0,384;niedrig_aktiv
288;11474;11479;3499,020;6;1,500;245,420;176,710;981,680;0,384;niedrig_aktiv
480;17044;17067;3496,720;24;6,000;441,290;175,580;1765,160;0,384;niedrig_aktiv
512;17936;17977;842,940;42;10,500;694,120;175,790;1102,560;0,384;niedrig_aktiv
646;21392;21436;933,890;45;11,250;1214,640;176,070;1122,470;0,384;niedrig_aktiv
683;22550;22557;498,560;8;2,000;351,490;175,750;1405,970;0,384;niedrig_aktiv
753;24413;24419;175,960;7;1,750;276,750;177,410;772,800;0,383;niedrig_aktiv
782;25388;25429;3394,630;42;10,500;1212,440;177,480;1924,480;0,383;niedrig_aktiv
193;8843;8890;696,370;48;12,000;527,610;180,120;1132,520;0,382;niedrig_aktiv
489;17377;17406;736,490;30;7,500;357,860;178,840;863,920;0,382;niedrig_aktiv
572;19474;19517;728,180;44;11,000;966,530;178,910;1104,450;0,382;niedrig_aktiv
768;24925;24951;3126,960;27;6,750;1033,500;179,290;729,800;0,382;niedrig_aktiv
937;31300;31347;3279,410;48;12,000;984,720;179,300;704,360;0,382;niedrig_aktiv
263;10712;10759;3192,480;48;12,000;1351,300;180,410;864,200;0,381;niedrig_aktiv
293;11565;11592;3502,560;28;7,000;814,460;181,320;3257,840;0,381;niedrig_aktiv
353;13353;13382;558,970;30;7,500;911,190;184,590;808,400;0,379;niedrig_aktiv
686;22579;22595;554,300;17;4,250;763,340;183,240;992,810;0,379;niedrig_aktiv
205;9204;9250;679,070;47;11,750;908,330;187,250;1224,740;0,377;niedrig_aktiv
389;14493;14500;3213,950;8;2,000;372,540;186,270;1490,160;0,377;niedrig_aktiv
418;15440;15487;735,060;48;12,000;1979,590;186,820;985,120;0,377;niedrig_aktiv
443;16155;16169;428,080;15;3,750;654,280;187,320;1328,520;0,377;niedrig_aktiv
700;22995;23001;3492,690;7;1,750;329,700;188,400;1318,810;0,376;niedrig_aktiv
875;28796;28800;2760,410;5;1,250;238,930;191,140;955,720;0,376;niedrig_aktiv
649;21486;21533;838,940;48;12,000;1182,890;189,360;1054,080;0,375;niedrig_aktiv
520;18121;18125;3223,820;5;1,250;239,870;191,900;796,880;0,374;niedrig_aktiv
609;20505;20525;3500,990;21;5,250;817,140;191,710;3268,560;0,374;niedrig_aktiv
865;28462;28471;2955,920;10;2,500;445,670;191,940;1177,760;0,374;niedrig_aktiv
261;10664;10687;910,650;24;6,000;1159,710;193,360;768,400;0,373;niedrig_aktiv
294;11598;11645;813,820;48;12,000;1593,620;193,030;919,680;0,373;niedrig_aktiv
355;13405;13427;3366,480;23;5,750;480,120;192,540;1861,480;0,373;niedrig_aktiv
129;6067;6114;2461,750;48;12,000;1142,740;195,580;752,720;0,371;niedrig_aktiv
616;20629;20674;887,220;46;11,500;1619,940;196,080;971,790;0,371;niedrig_aktiv
922;30647;30667;3133,540;21;5,250;608,530;196,290;1053,000;0,371;niedrig_aktiv
354;13386;13398;231,460;13;3,250;511,910;197,220;1107,040;0,370;niedrig_aktiv
620;20706;20734;3345,040;29;7,250;832,120;197,080;1615,150;0,370;niedrig_aktiv
763;24716;24731;2131,010;16;4,000;652,670;199,170;1288,200;0,369;niedrig_aktiv
803;26036;26056;637,880;21;5,250;572,200;199,360;811,880;0,369;niedrig_aktiv
523;18143;18171;774,170;29;7,250;266,100;202,750;910,000;0,367;niedrig_aktiv
516;18032;18079;838,260;48;12,000;2046,630;204,100;1035,840;0,366;niedrig_aktiv
622;20742;20780;748,680;39;9,750;1814,560;204,090;808,910;0,366;niedrig_aktiv
721;23616;23629;1255,530;14;3,500;328,420;203,110;567,840;0,366;niedrig_aktiv
769;24957;24996;879,430;40;10,000;553,560;203,570;841,760;0,366;niedrig_aktiv
628;20898;20905;3342,120;8;2,000;239,960;205,740;959,830;0,365;niedrig_aktiv
729;23793;23800;3180,790;8;2,000;410,260;205,130;1641,040;0,365;niedrig_aktiv
625;20823;20859;789,510;37;9,250;508,100;206,200;805,260;0,364;niedrig_aktiv
676;22350;22363;2880,960;14;3,500;725,250;207,210;911,330;0,364;niedrig_aktiv
331;12710;12731;3477,420;22;5,500;368,450;208,890;1163,600;0,363;niedrig_aktiv
552;18847;18859;254,340;13;3,250;395,280;207,540;1103,160;0,363;niedrig_aktiv
116;5443;5490;2909,580;48;12,000;1255,680;209,390;520,080;0,362;niedrig_aktiv
286;11409;11453;1076,690;45;11,250;1828,790;211,610;788,080;0,361;niedrig_aktiv
451;16381;16395;3499,410;15;3,750;607,720;210,860;2430,880;0,361;niedrig_aktiv
662;21956;22003;2825,630;48;12,000;2008,260;211,060;952,720;0,361;niedrig_aktiv
722;23630;23648;803,380;19;4,750;711,770;211,100;773,960;0,361;niedrig_aktiv
879;28952;28989;3014,920;38;9,500;1845,360;211,510;728,720;0,361;niedrig_aktiv
308;12075;12122;1288,810;48;12,000;2208,940;216,470;818,440;0,358;niedrig_aktiv
333;12750;12797;889,260;48;12,000;1918,540;217,790;1261,560;0,357;niedrig_aktiv
537;18569;18584;3495,900;16;4,000;704,340;217,310;2817,360;0,357;niedrig_aktiv
856;28084;28131;3142,860;48;12,000;2248,140;217,800;852,600;0,357;niedrig_aktiv
186;8684;8689;3083,290;6;1,500;258,030;218,760;792,550;0,356;niedrig_aktiv
206;9256;9277;3412,310;22;5,500;767,330;219,210;3069,300;0,356;niedrig_aktiv
438;15980;16003;3052,470;24;6,000;1315,930;219,320;2510,800;0,356;niedrig_aktiv
658;21836;21842;2459,940;7;1,750;241,110;218,810;761,670;0,356;niedrig_aktiv
228;9757;9761;1919,650;5;1,250;275,440;220,350;1101,760;0,355;niedrig_aktiv
862;28373;28408;3326,310;36;9,000;1189,480;219,690;1681,000;0,355;niedrig_aktiv
530;18291;18315;3465,200;25;6,250;527,690;222,950;1041,440;0,353;niedrig_aktiv
556;18940;18953;452,290;14;3,500;343,640;223,790;952,760;0,353;niedrig_aktiv
343;13023;13029;2520,520;7;1,750;395,150;225,800;1580,600;0,351;niedrig_aktiv
720;23568;23615;3019,030;48;12,000;2030,970;226,630;1070,200;0,351;niedrig_aktiv
796;25906;25912;2799,250;7;1,750;395,910;226,230;1583,640;0,351;niedrig_aktiv
702;23009;23018;3400,570;10;2,500;569,040;227,620;1705,130;0,350;niedrig_aktiv
183;8629;8634;2723,520;6;1,500;344,470;229,650;1377,900;0,349;niedrig_aktiv
507;17839;17846;3134,590;8;2,000;463,230;231,620;1852,920;0,348;niedrig_aktiv
216;9473;9510;3154,950;38;9,500;1838,490;233,140;813,730;0,347;niedrig_aktiv
600;20284;20291;182,060;8;2,000;378,840;232,310;1047,420;0,347;niedrig_aktiv
608;20477;20501;100,600;25;6,250;358,470;234,400;1322,740;0,346;niedrig_aktiv
760;24643;24660;3467,670;18;4,500;571,550;234,200;2286,200;0,346;niedrig_aktiv
348;13190;13206;3490,110;17;4,250;650,670;236,140;2602,680;0,345;niedrig_aktiv
761;24661;24678;2905,610;18;4,500;898,160;235,650;893,040;0,345;niedrig_aktiv
257;10540;10587;1438,120;48;12,000;2702,310;237,750;794,760;0,344;niedrig_aktiv
599;20240;20283;1362,580;44;11,000;2488,250;236,730;760,910;0,344;niedrig_aktiv
524;18172;18179;366,970;8;2,000;416,950;238,430;1008,320;0,343;niedrig_aktiv
391;14553;14558;2476,720;6;1,500;357,490;239,670;751,320;0,342;niedrig_aktiv
643;21329;21362;555,340;34;8,500;1486,280;240,220;764,680;0,342;niedrig_aktiv
335;12807;12830;3472,240;24;6,000;1120,710;242,090;3795,280;0,341;niedrig_aktiv
250;10309;10329;3477,130;21;5,250;1078,680;243,750;3590,000;0,340;niedrig_aktiv
325;12557;12604;1615,480;48;12,000;2443,080;242,720;896,480;0,340;niedrig_aktiv
610;20529;20533;2296,010;5;1,250;306,770;245,420;1227,090;0,339;niedrig_aktiv
302;11868;11872;3478,280;5;1,250;308,200;246,560;1232,800;0,338;niedrig_aktiv
457;16549;16553;3478,420;5;1,250;307,520;246,020;1230,080;0,338;niedrig_aktiv
429;15694;15705;1809,560;12;3,000;744,210;248,070;1420,040;0,337;niedrig_aktiv
737;24035;24044;161,370;10;2,500;498,910;247,400;930,840;0,337;niedrig_aktiv
804;26064;26109;3135,460;46;11,500;2359,920;249,880;1176,320;0,336;niedrig_aktiv
381;14167;14184;3482,140;18;4,500;264,340;251,530;1057,360;0,335;niedrig_aktiv
442;16117;16154;1785,110;38;9,500;2347,790;252,900;763,840;0,334;niedrig_aktiv
444;16173;16189;3484,750;17;4,250;783,370;253,380;3133,480;0,333;niedrig_aktiv
690;22689;22700;400,150;12;3,000;429,290;253,400;1474,280;0,333;niedrig_aktiv
427;15643;15647;2230,530;5;1,250;320,070;256,060;1280,280;0,332;niedrig_aktiv
500;17639;17642;3386,980;4;1,000;227,430;297,980;909,720;0,330;niedrig_aktiv
539;18604;18608;2766,930;5;1,250;323,640;258,910;1294,560;0,330;niedrig_aktiv
645;21371;21386;3486,110;16;4,000;634,260;258,660;2480,770;0,330;niedrig_aktiv
736;23993;24034;1542,890;42;10,500;2076,550;258,630;798,560;0,330;niedrig_aktiv
279;11201;11248;2162,710;48;12,000;2570,540;259,370;830,840;0,329;niedrig_aktiv
528;18230;18273;1170,550;44;11,000;2871,830;261,080;929,640;0,328;niedrig_aktiv
800;26010;26016;634,670;7;1,750;451,710;260,950;1285,320;0,328;niedrig_aktiv
238;9952;9999;2041,820;48;12,000;2639,950;262,680;1104,120;0,327;niedrig_aktiv
337;12836;12840;3456,080;5;1,250;329,090;263,270;955,960;0,327;niedrig_aktiv
740;24101;24142;1201,380;42;10,500;2640,340;262,710;596,560;0,327;niedrig_aktiv
771;25016;25019;3168,460;4;1,000;264,610;264,610;1058,440;0,326;niedrig_aktiv
284;11355;11362;425,990;8;2,000;376,070;268,420;643,080;0,323;niedrig_aktiv
477;16975;16980;1587,140;6;1,500;403,080;268,720;1612,320;0,323;niedrig_aktiv
544;18698;18703;3200,460;6;1,500;407,350;271,570;1629,400;0,321;niedrig_aktiv
9;385;432;2834,830;48;12,000;2340,000;273,540;711,640;0,320;niedrig_aktiv
199;9060;9074;3461,260;15;3,750;616,720;273,630;2272,730;0,320;niedrig_aktiv
264;10760;10790;820,920;31;7,750;1917,510;273,690;703,120;0,320;niedrig_aktiv
311;12166;12171;3197,550;6;1,500;410,840;273,890;1643,360;0,320;niedrig_aktiv
299;11808;11835;742,180;28;7,000;496,360;275,500;770,160;0,319;niedrig_aktiv
313;12219;12225;334,880;7;1,750;364,830;275,360;1335,400;0,319;niedrig_aktiv
841;27535;27582;1680,610;48;12,000;2751,880;275,060;773,040;0,319;niedrig_aktiv
283;11307;11354;1496,640;48;12,000;2919,800;277,060;810,920;0,318;niedrig_aktiv
854;28022;28069;973,120;48;12,000;2434,690;277,110;831,360;0,318;niedrig_aktiv
219;9560;9573;3477,390;14;3,500;533,750;277,410;2134,970;0,317;niedrig_aktiv
289;11483;11486;3470,220;4;1,000;278,800;278,800;1115,200;0,317;niedrig_aktiv
426;15639;15642;2556,540;4;1,000;279,800;279,800;1119,200;0,316;niedrig_aktiv
546;18748;18752;339,860;5;1,250;234,450;297,700;787,560;0,316;niedrig_aktiv
321;12471;12507;710,590;37;9,250;493,340;282,030;1001,560;0,314;niedrig_aktiv
667;22105;22116;399,300;12;3,000;640,590;283,360;794,620;0,314;niedrig_aktiv
397;14759;14806;2419,790;48;12,000;2944,940;284,660;844,960;0,313;niedrig_aktiv
633;21065;21069;898,550;5;1,250;354,790;283,830;975,420;0,313;niedrig_aktiv
336;12831;12835;3264,590;5;1,250;344,160;287,380;1376,640;0,311;niedrig_aktiv
635;21085;21099;3473,770;15;3,750;631,580;288,020;2526,300;0,311;niedrig_aktiv
195;8906;8911;3170,100;6;1,500;432,620;288,420;1730,490;0,310;niedrig_aktiv
349;13213;13222;3450,870;10;2,500;687,990;289,160;2011,680;0,310;niedrig_aktiv
611;20536;20540;1518,520;5;1,250;361,400;289,120;1445,620;0,310;niedrig_aktiv
240;10014;10020;240,680;7;1,750;430,040;290,520;1077,600;0,309;niedrig_aktiv
224;9702;9706;1282,980;5;1,250;365,610;292,490;1462,440;0,308;niedrig_aktiv
407;15103;15107;281,670;5;1,250;205,650;401,240;822,600;0,308;niedrig_aktiv
488;17364;17373;1950,820;10;2,500;563,680;292,430;858,440;0,308;niedrig_aktiv
267;10819;10866;1923,850;48;12,000;2677,590;293,570;1497,440;0,307;niedrig_aktiv
806;26143;26149;358,670;7;1,750;490,160;293,340;904,120;0,307;niedrig_aktiv
222;9675;9679;3245,200;5;1,250;368,400;294,720;1473,600;0,306;niedrig_aktiv
511;17914;17928;3434,910;15;3,750;446,880;295,310;1787,520;0,306;niedrig_aktiv
698;22929;22942;1880,190;14;3,500;782,920;295,430;882,010;0,306;niedrig_aktiv
1014;34799;34804;2599,290;6;1,500;262,160;294,970;739,920;0,306;niedrig_aktiv
359;13495;13501;3484,460;7;1,750;388,210;296,620;1552,840;0,305;niedrig_aktiv
744;24183;24230;1773,210;48;12,000;3066,990;297,480;779,400;0,304;niedrig_aktiv
554;18893;18897;3239,910;5;1,250;375,010;300,010;1500,040;0,303;niedrig_aktiv
392;14560;14566;3415,270;7;1,750;529,750;302,710;2076,120;0,301;niedrig_aktiv
189;8730;8733;1902,410;4;1,000;304,470;304,470;1217,890;0,300;niedrig_aktiv
210;9360;9365;3463,480;6;1,500;458,700;305,800;1834,810;0,299;niedrig_aktiv
414;15323;15330;3490,680;8;2,000;283,020;306,270;1132,080;0,299;niedrig_aktiv
513;17978;17981;170,210;4;1,000;303,220;307,430;800,400;0,298;niedrig_aktiv
547;18753;18756;349,400;4;1,000;306,680;306,680;1059,640;0,298;niedrig_aktiv
727;23743;23752;144,130;10;2,500;326,200;308,280;795,920;0,297;niedrig_aktiv
300;11837;11840;206,660;4;1,000;309,410;309,410;881,760;0,296;niedrig_aktiv
745;24231;24242;289,070;12;3,000;388,730;311,260;653,320;0,295;niedrig_aktiv
515;18023;18028;3149,130;6;1,500;468,950;312,630;1875,800;0,294;niedrig_aktiv
194;8898;8905;3452,020;8;2,000;628,830;314,420;2515,320;0,293;niedrig_aktiv
252;10337;10344;3398,370;8;2,000;589,680;316,420;986,480;0,292;niedrig_aktiv
642;21303;21328;2378,840;26;6,500;1729,190;316,510;832,420;0,292;niedrig_aktiv
647;21437;21441;185,390;5;1,250;323,540;315,560;939,930;0,292;niedrig_aktiv
234;9897;9920;782,780;24;6,000;411,550;318,020;1074,000;0,291;niedrig_aktiv
290;11492;11539;2352,750;48;12,000;2755,360;318,230;3506,840;0,291;niedrig_aktiv
619;20697;20701;3275,160;5;1,250;398,330;318,660;1068,370;0,290;niedrig_aktiv
281;11275;11295;3455,730;21;5,250;946,270;324,090;3785,080;0,287;niedrig_aktiv
235;9921;9926;431,860;6;1,500;370,120;326,490;1480,480;0,285;niedrig_aktiv
502;17706;17711;3452,090;6;1,500;403,360;330,050;1119,040;0,283;niedrig_aktiv
738;24046;24050;1006,190;5;1,250;273,490;330,110;798,080;0,283;niedrig_aktiv
842;27586;27596;189,120;11;2,750;499,150;333,910;1143,600;0,280;niedrig_aktiv
287;11454;11458;262,510;5;1,250;292,040;335,580;903,800;0,279;niedrig_aktiv
787;25567;25572;323,240;6;1,500;323,590;336,690;784,600;0,278;niedrig_aktiv
201;9099;9102;3194,430;4;1,000;339,110;339,120;1356,460;0,277;niedrig_aktiv
606;20442;20445;2882,180;4;1,000;339,540;339,540;1358,160;0,277;niedrig_aktiv
525;18181;18185;559,210;5;1,250;231,820;367,550;887,520;0,275;niedrig_aktiv
735;23973;23991;3193,030;19;4,750;693,130;341,580;974,640;0,275;niedrig_aktiv
601;20292;20297;468,510;6;1,500;515,920;343,940;849,110;0,274;niedrig_aktiv
892;29477;29488;2895,500;12;3,000;184,020;344,050;665,520;0,274;niedrig_aktiv
459;16580;16588;3433,610;9;2,250;775,710;344,760;2378,680;0,273;niedrig_aktiv
565;19226;19230;173,010;5;1,250;309,350;345,700;863,120;0,273;niedrig_aktiv
463;16683;16687;3192,780;5;1,250;433,920;347,140;1735,680;0,272;niedrig_aktiv
689;22654;22688;976,600;35;8,750;770,670;347,020;1058,390;0,272;niedrig_aktiv
298;11790;11807;2069,530;18;4,500;1377,760;347,510;1894,480;0,271;niedrig_aktiv
410;15198;15201;1520,190;4;1,000;288,670;349,500;775,800;0,270;niedrig_aktiv
770;25007;25015;3401,040;9;2,250;612,670;349,120;1374,200;0,270;niedrig_aktiv
466;16747;16750;2448,190;4;1,000;352,230;352,230;826,320;0,268;niedrig_aktiv
802;26031;26035;702,090;5;1,250;198,540;485,260;859,160;0,267;niedrig_aktiv
326;12608;12611;350,490;4;1,000;197,770;491,840;793,320;0,264;niedrig_aktiv
634;21071;21078;314,700;8;2,000;576,380;360,760;1079,820;0,263;niedrig_aktiv
332;12735;12743;3458,370;9;2,250;469,960;363,020;1879,840;0,261;niedrig_aktiv
639;21245;21248;170,100;4;1,000;326,930;369,470;874,820;0,257;niedrig_aktiv
191;8776;8779;1056,990;4;1,000;370,620;370,620;1280,590;0,256;niedrig_aktiv
452;16396;16400;3118,140;5;1,250;298,450;374,620;1193,800;0,254;niedrig_aktiv
258;10588;10595;239,750;8;2,000;498,580;375,920;712,360;0,253;niedrig_aktiv
479;17025;17035;1598,120;11;2,750;792,740;377,850;893,520;0,251;niedrig_aktiv
490;17407;17414;269,700;8;2,000;502,420;379,500;1301,080;0,250;niedrig_aktiv
292;11551;11559;226,540;9;2,250;706,090;381,230;1641,760;0,249;niedrig_aktiv
322;12509;12520;379,070;12;3,000;864,500;381,760;1396,000;0,249;niedrig_aktiv
379;14140;14146;244,570;7;1,750;417,610;386,370;918,600;0,246;niedrig_aktiv
831;27259;27262;2339,050;4;1,000;390,290;390,290;1561,160;0,243;niedrig_aktiv
674;22299;22305;285,040;7;1,750;529,060;393,500;769,910;0,241;niedrig_aktiv
855;28070;28074;105,650;5;1,250;266,520;395,500;735,560;0,240;niedrig_aktiv
521;18126;18129;2981,800;4;1,000;397,500;397,500;1590,000;0,238;niedrig_aktiv
190;8739;8774;600,910;36;9,000;848,270;404,700;1286,520;0,234;niedrig_aktiv
440;16054;16061;293,740;8;2,000;645,740;410,840;1135,600;0,230;niedrig_aktiv
1005;34412;34416;2418,840;5;1,250;404,440;412,420;1335,720;0,229;niedrig_aktiv
330;12699;12702;206,170;4;1,000;385,080;415,530;963,840;0,227;niedrig_aktiv
568;19322;19328;231,080;7;1,750;284,250;417,020;1094,620;0,226;niedrig_aktiv
