index;timestamp;charge_potential;discharge_potential;soc
329;2025-01-04 10:15;1561,56;-1819,44;1800,00
330;2025-01-04 10:30;1605,48;-1775,52;1800,00
331;2025-01-04 10:45;1648,92;-1732,08;1800,00
332;2025-01-04 11:00;1599,88;-1781,12;1800,00
333;2025-01-04 11:15;1551,64;-1829,36;1800,00
334;2025-01-04 11:30;1576,56;-1804,44;1800,00
335;2025-01-04 11:45;1582,04;-1798,96;1800,00
336;2025-01-04 12:00;1696,80;-1684,20;1800,00
337;2025-01-04 12:15;1733,96;-1647,04;1800,00
338;2025-01-04 12:30;1815,84;-1565,16;1800,00
339;2025-01-04 12:45;1819,12;-1561,88;1800,00
340;2025-01-04 13:00;1809,92;-1571,08;1800,00
341;2025-01-04 13:15;1721,48;-1659,52;1800,00
342;2025-01-04 13:30;1759,60;-1621,40;1800,00
343;2025-01-04 13:45;1877,68;-1503,32;1800,00
344;2025-01-04 14:00;1931,96;-1449,04;1800,00
345;2025-01-04 14:15;1930,36;-1450,64;1800,00
346;2025-01-04 14:30;1972,80;-1408,20;1800,00
347;2025-01-04 14:45;1974,04;-1406,96;1800,00
348;2025-01-04 15:00;1943,36;-1437,64;1800,00
349;2025-01-04 15:15;1790,56;-1590,44;1800,00
350;2025-01-04 15:30;1841,88;-1539,12;1800,00
351;2025-01-04 15:45;1858,48;-1522,52;1800,00
352;2025-01-04 16:00;1888,12;-1492,88;1800,00
353;2025-01-04 16:15;1758,36;-1622,64;1800,00
354;2025-01-04 16:30;1758,12;-1622,88;1800,00
355;2025-01-04 16:45;1758,44;-1622,56;1800,00
356;2025-01-04 17:00;1638,28;-1742,72;1800,00
357;2025-01-04 17:15;1633,80;-1747,20;1800,00
358;2025-01-04 17:30;1645,44;-1735,56;1800,00
359;2025-01-04 17:45;1673,56;-1707,44;1800,00
360;2025-01-04 18:00;1666,76;-1714,24;1800,00
361;2025-01-04 18:15;1671,00;-1710,00;1800,00
362;2025-01-04 18:30;1700,56;-1680,44;1800,00
363;2025-01-04 18:45;1684,84;-1696,16;1800,00
364;2025-01-04 19:00;1736,88;-1644,12;1800,00
365;2025-01-04 19:15;1736,96;-1644,04;1800,00
366;2025-01-04 19:30;1677,64;-1703,36;1800,00
367;2025-01-04 19:45;1680,40;-1700,60;1800,00
368;2025-01-04 20:00;1539,44;-1841,56;1800,00
369;2025-01-04 20:15;1602,84;-1778,16;1800,00
370;2025-01-04 20:30;1569,32;-1811,68;1800,00
371;2025-01-04 20:45;1610,28;-1770,72;1800,00
372;2025-01-04 21:00;1642,00;-1739,00;1800,00
373;2025-01-04 21:15;1722,52;-1658,48;1800,00
374;2025-01-04 21:30;1621,88;-1759,12;1800,00
375;2025-01-04 21:45;1447,52;-1933,48;1800,00
376;2025-01-04 22:00;1026,44;-2354,56;1800,00
377;2025-01-04 22:15;850,80;-2530,20;1800,00
378;2025-01-04 22:30;799,36;-2581,64;1800,00
379;2025-01-04 22:45;747,72;-2633,28;1800,00
380;2025-01-04 23:00;741,96;-2639,04;1800,00
381;2025-01-04 23:15;728,04;-2652,96;1800,00
382;2025-01-04 23:30;634,64;-2746,36;1800,00
383;2025-01-04 23:45;586,84;-2794,16;1800,00
384;2025-01-05 00:00;715,92;-2665,08;1800,00
385;2025-01-05 00:15;717,12;-2663,88;1800,00
386;2025-01-05 00:30;672,80;-2708,20;1800,00
387;2025-01-05 00:45;679,64;-2701,36;1800,00
388;2025-01-05 01:00;0,00;0,00;1800,00
389;2025-01-05 01:15;0,00;0,00;1957,62
390;2025-01-05 01:30;0,00;0,00;2099,42
391;2025-01-05 01:45;0,00;0,00;2249,77
392;2025-01-05 02:00;0,00;0,00;2409,78
393;2025-01-05 02:15;0,00;0,00;2531,56
394;2025-01-05 02:30;0,00;0,00;2648,80
395;2025-01-05 02:45;0,00;0,00;2806,06
396;2025-01-05 03:00;0,00;0,00;2939,36
397;2025-01-05 03:15;0,00;0,00;3048,89
398;2025-01-05 03:30;0,00;0,00;3190,12
399;2025-01-05 03:45;0,00;0,00;3346,66
400;2025-01-05 04:00;0,00;0,00;3476,76
401;2025-01-05 04:15;0,00;0,00;3624,67
402;2025-01-05 04:30;0,00;0,00;3766,66
403;2025-01-05 04:45;0,00;0,00;3865,49
404;2025-01-05 05:00;0,00;0,00;3970,56
405;2025-01-05 05:15;0,00;0,00;4060,57
406;2025-01-05 05:30;0,00;0,00;4155,37
407;2025-01-05 05:45;0,00;0,00;4282,16
408;2025-01-05 06:00;0,00;0,00;4407,74
409;2025-01-05 06:15;0,00;0,00;4461,72
410;2025-01-05 06:30;0,00;-2773,20;4467,01
411;2025-01-05 06:45;0,00;-2797,28;4447,81
412;2025-01-05 07:00;0,00;-2673,00;4434,63
413;2025-01-05 07:15;0,00;-2671,80;4390,38
414;2025-01-05 07:30;0,00;-2582,56;4345,83
415;2025-01-05 07:45;0,00;-2481,56;4278,97
416;2025-01-05 08:00;0,00;-2550,00;4186,86
417;2025-01-05 08:15;0,00;-2461,36;4111,86
418;2025-01-05 08:30;0,00;-2473,40;4014,70
419;2025-01-05 08:45;0,00;-2608,36;3920,55
420;2025-01-05 09:00;0,00;-2736,32;3860,14
421;2025-01-05 09:15;0,00;-2778,52;3831,72
422;2025-01-05 09:30;47,12;-2850,00;3813,85
