strategie_id;zeitraum_id;strategie_typ;start_index;end_index;länge_stunden;basis_soc;max_soc_erreicht;min_soc_erreicht;gesamte_lademenge;gesamte_entlademenge;profit_euro
644;924;Aggressiv;31062;31091;7.5;3215.16;3215.23;2781.43;433.72499999999997;433.735;3.0
478;724;Aggressiv;25166;25182;4.25;2964.81;3800.0;2641.48;1158.5;1158.525;2.98
365;585;Einfach;19095;19118;6.0;345.89;718.57;200.01;518.555;518.5725;2.86
790;1065;Einfach;34660;34681;5.5;3453.38;3799.98;3453.37;346.58000000000004;346.59749999999997;2.84
477;724;Einfach;25166;25182;4.25;2964.81;3799.88;2707.82;1092.065;1092.0625;2.82
177;353;Einfach;8542;8563;5.5;3318.67;3799.95;2999.78;877.4925;877.4825000000001;2.78
761;1052;Aggressiv;34342;34357;4.0;3408.89;3798.99;2087.91;1711.0825;1711.0775;2.71
288;500;Aggressiv;14865;14886;5.5;496.11;1045.67;200.0;845.6725;845.6825;2.68
366;585;Aggressiv;19095;19118;6.0;345.89;345.9;201.18;144.71;144.71;2.67
415;645;Aggressiv;21942;21955;3.5;3259.96;3800.0;2609.07;1190.93;1190.935;2.67
587;851;Einfach;29115;29126;3.0;2683.25;3716.47;2578.45;1296.2275;1296.2024999999999;2.65
116;234;Entlade-Lade;5671;5692;5.5;3232.76;3232.74;2378.57;854.1825;854.1949999999999;2.53
188;369;Aggressiv;9206;9227;5.5;637.32;637.3;211.81;425.5175;425.5175;2.53
122;258;Einfach;6252;6273;5.5;3383.16;3799.88;3207.92;595.8475;595.8375000000001;2.45
490;740;Entlade-Lade;25821;25842;5.5;3147.72;3147.68;2322.05;825.6775;825.665;2.44
265;473;Einfach;13828;13843;4.0;269.17;2379.29;200.0;2179.28;2179.275;2.4
558;813;Aggressiv;27902;27923;5.5;3539.87;3539.89;3246.41;293.4525;293.46;2.34
408;639;Aggressiv;21791;21812;5.5;1991.88;1991.84;936.17;1055.7075;1055.71;2.27
242;452;Entlade-Lade;13141;13162;5.5;505.03;505.02;208.24;296.78000000000003;296.7925;2.2
569;829;Einfach;28442;28451;2.5;1656.95;1656.95;963.85;693.1;693.0975000000001;2.2
218;402;Aggressiv;10452;10473;5.5;436.07;436.07;201.91;234.165;234.165;2.19
740;1043;Aggressiv;34126;34147;5.5;3408.89;3800.0;3185.39;652.4725;652.47;2.19
337;547;Entlade-Lade;17172;17203;8.0;348.83;348.77;201.21;147.6325;147.63;2.14
568;828;Aggressiv;28418;28439;5.5;1656.95;1656.97;243.28;1413.665;1413.6775;2.1
392;624;Einfach;21206;21227;5.5;402.86;794.85;200.01;598.7674999999999;598.7375;2.06
73;129;Einfach;3076;3097;5.5;3492.99;3799.97;3259.31;540.6575;540.665;2.05
393;624;Aggressiv;21206;21227;5.5;402.86;1254.66;200.0;1764.23;1764.24;2.05
394;624;Entlade-Lade;21206;21227;5.5;402.86;402.86;201.64;201.215;201.2225;2.02
105;230;Aggressiv;5575;5596;5.5;3232.76;3232.76;211.15;3021.625;3021.6075;2.0
457;701;Einfach;24470;24488;4.75;311.04;310.15;200.9;109.2475;110.1375;1.97
433;671;Aggressiv;23223;23239;4.25;451.19;1553.74;200.0;1590.3825;1590.3775;1.96
774;1058;Entlade-Lade;34494;34515;5.5;3390.09;3390.1;2890.28;499.8275;499.8225;1.94
462;708;Einfach;24626;24638;3.25;3117.24;3799.91;2449.88;1350.03;1350.0325;1.87
589;851;Entlade-Lade;29115;29126;3.0;2683.25;2683.25;2384.72;298.5225;298.53;1.87
294;507;Einfach;15152;15173;5.5;319.72;1071.55;200.01;880.4075;880.3975;1.84
296;507;Entlade-Lade;15152;15173;5.5;319.72;318.76;200.97;117.7925;118.75500000000001;1.84
801;1070;Einfach;34776;34795;5.0;2520.3;2520.3;2186.96;333.35;333.34000000000003;1.84
186;367;Aggressiv;9133;9146;3.5;444.71;2491.99;218.46;2273.53;2273.5325000000003;1.83
59;117;Einfach;2788;2809;5.5;3492.99;3799.42;3216.78;582.635;582.64;1.79
554;807;Aggressiv;27737;27758;5.5;1220.96;1220.93;246.0;974.9575;974.9575;1.79
567;828;Einfach;28418;28439;5.5;1656.95;1656.95;200.51;1456.4475;1456.45;1.79
593;853;Aggressiv;29179;29197;4.75;321.67;320.68;200.98;119.69999999999999;120.68;1.78
260;467;Aggressiv;13640;13655;4.0;507.08;2452.19;200.0;2252.1925;2252.1925;1.76
611;879;Aggressiv;29851;29872;5.5;332.12;332.14;201.07;131.04;131.055;1.71
610;879;Einfach;29851;29872;5.5;332.12;597.76;200.01;397.7525;397.745;1.69
586;850;Aggressiv;29091;29112;5.5;2683.25;2683.28;1537.98;1145.2825;1145.27;1.68
231;435;Aggressiv;12280;12295;4.0;622.31;804.26;200.0;604.2775;604.2575;1.66
494;743;Aggressiv;25892;25903;3.0;3532.62;3532.62;2976.15;556.47;556.47;1.62
432;671;Einfach;23223;23239;4.25;451.19;751.82;200.08;692.5625;692.5675;1.59
673;976;Entlade-Lade;32452;32473;5.5;3418.32;3418.36;2450.44;967.895;967.8824999999999;1.57
203;382;Einfach;9792;9813;5.5;3486.73;3799.98;3388.88;411.0975;411.095;1.53
261;469;Einfach;13726;13753;7.0;311.05;310.15;200.9;109.25500000000001;110.145;1.53
434;671;Entlade-Lade;23223;23239;4.25;451.19;451.16;202.03;249.165;249.1575;1.48
542;791;Aggressiv;27221;27242;5.5;3405.48;3800.0;2368.9;1431.0900000000001;1431.0875;1.43
808;1074;Aggressiv;34907;34928;5.5;3477.34;3477.34;3163.06;314.27;314.2875;1.43
185;367;Einfach;9133;9146;3.5;444.71;1886.28;306.74;1579.5475000000001;1579.54;1.42
320;535;Einfach;16421;16442;5.5;307.86;306.99;200.87;106.1225;106.99;1.33
271;480;Aggressiv;14061;14076;4.0;3211.09;3800.0;3049.2;750.7950000000001;750.7975;1.32
259;467;Einfach;13640;13655;4.0;507.08;1637.9;212.28;1425.625;1425.6175;1.29
420;653;Einfach;22383;22392;2.5;516.58;1070.97;200.89;1108.0125;1108.0075000000002;1.17
592;853;Einfach;29179;29197;4.75;321.67;1035.41;200.01;835.4;835.3825;1.16
213;398;Einfach;10362;10372;2.75;333.87;333.89;212.05;121.8325;121.82249999999999;0.96
480;725;Aggressiv;25198;25219;5.5;3338.78;3800.0;2962.84;837.1475;837.15;0.94
292;505;Einfach;15074;15097;6.0;320.13;320.15;200.01;130.0275;130.02;0.87
310;518;Entlade-Lade;15761;15771;2.75;323.32;323.3;211.1;112.21000000000001;112.225;0.85
786;1063;Aggressiv;34612;34633;5.5;3453.38;3800.0;2688.43;1111.57;1111.5675;0.85
293;505;Aggressiv;15074;15097;6.0;320.13;319.16;200.97;118.19;119.1525;0.84
295;507;Aggressiv;15152;15173;5.5;319.72;1513.49;200.0;1313.4875;1313.4825;0.8
309;518;Aggressiv;15761;15771;2.75;323.32;999.21;200.02;1227.0774999999999;1227.095;0.8
771;1057;Aggressiv;34470;34491;5.5;3390.09;3800.0;2925.92;1118.0049999999999;1117.9975;0.79
357;571;Aggressiv;18428;18444;4.25;310.56;309.66;200.89;108.77250000000001;109.6625;0.75
748;1046;Entlade-Lade;34198;34219;5.5;3408.89;3408.9;3238.62;170.28;170.2675;0.7
208;393;Einfach;10171;10192;5.5;2917.66;2917.61;2298.42;619.245;619.24;0.69
223;413;Aggressiv;10949;10959;2.75;555.71;727.04;200.04;753.76;753.765;0.68
759;1051;Aggressiv;34318;34339;5.5;3408.89;3800.0;3148.16;738.18;738.17;0.65
106;230;Entlade-Lade;5575;5596;5.5;3232.76;3232.72;2714.62;518.1274999999999;518.14;0.64
222;413;Einfach;10949;10959;2.75;555.71;674.54;202.85;634.7425000000001;634.7524999999999;0.64
224;413;Entlade-Lade;10949;10959;2.75;555.71;555.71;232.01;323.705;323.695;0.63
236;448;Einfach;13059;13068;2.5;335.35;335.36;212.18;123.16;123.1725;0.57
757;1050;Entlade-Lade;34294;34315;5.5;3408.89;3408.92;3248.1;160.7925;160.79;0.48
536;789;Einfach;27173;27194;5.5;3405.48;3799.97;3136.86;725.2425000000001;725.2275;0.47
212;396;Entlade-Lade;10285;10294;2.5;539.43;539.42;230.55;308.8825;308.88;0.46
308;518;Einfach;15761;15771;2.75;323.32;930.11;200.99;1033.3274999999999;1033.3275;0.46
201;380;Aggressiv;9714;9726;3.25;288.96;288.95;202.4;86.5675;86.5625;0.44
537;789;Aggressiv;27173;27194;5.5;3405.48;3800.0;2317.19;1854.375;1854.37;0.44
424;655;Aggressiv;22468;22494;6.75;281.9;281.24;200.66;80.5775;81.2375;0.43
770;1057;Einfach;34470;34491;5.5;3390.09;3799.97;3112.65;687.32;687.3125;0.41
237;449;Aggressiv;13071;13080;2.5;328.31;328.3;211.55;116.76499999999999;116.75999999999999;0.37
397;627;Einfach;21274;21294;5.25;3539.89;3800.0;2933.52;878.38;878.3725;0.37
214;399;Aggressiv;10375;10393;4.75;321.67;320.68;200.98;119.69999999999999;120.68;0.36
332;544;Einfach;17102;17112;2.75;309.2;309.21;209.83;99.37249999999999;99.3725;0.36
423;655;Einfach;22468;22494;6.75;281.9;1368.87;200.01;1188.4975000000002;1188.5125;0.36
351;559;Entlade-Lade;17770;17785;4.0;318.64;317.67;200.96;116.725;117.675;0.29
520;769;Einfach;26633;26654;5.5;3539.87;3539.92;3145.35;394.51500000000004;394.52;0.29
556;810;Einfach;27838;27852;3.75;322.62;322.65;211.04;111.5725;111.58749999999999;0.27
225;415;Entlade-Lade;11052;11065;3.5;285.77;285.76;202.32;83.44;83.455;0.26
363;577;Aggressiv;18628;18642;3.75;656.79;1708.91;200.25;1508.6675;1508.675;0.19
233;437;Entlade-Lade;12396;12408;3.25;304.66;304.66;202.83;101.815;101.8375;0.16
383;606;Aggressiv;20164;20175;3.0;620.76;904.65;200.0;704.6525;704.6375;0.16
391;622;Einfach;21128;21146;4.75;287.83;287.14;200.71;86.415;87.1225;0.16
210;396;Einfach;10285;10294;2.5;539.43;923.45;202.72;720.7275;720.7425;0.15
382;606;Einfach;20164;20175;3.0;620.76;811.92;200.67;611.2575;611.2475000000001;0.14
421;653;Aggressiv;22383;22392;2.5;516.58;516.59;294.97;221.6125;221.605;0.11
385;611;Aggressiv;20456;20472;4.25;237.47;237.47;200.3;36.865;37.165;0.1
266;473;Aggressiv;13828;13843;4.0;269.17;269.2;200.56;68.62;68.61;0.09
211;396;Aggressiv;10285;10294;2.5;539.43;1055.9;200.04;855.865;855.8625;0.08
374;599;Einfach;19782;19793;3.0;279.79;279.8;202.15;77.64;77.635;0.08
431;669;Einfach;23144;23161;4.5;270.58;270.56;206.35;64.2225;64.225;0.07
362;577;Einfach;18628;18642;3.75;656.79;1428.12;225.72;1202.3825000000002;1202.4099999999999;0.04
722;1034;Einfach;33933;33942;2.5;3396.03;3396.01;3352.96;43.075;43.07;0.03
