index,timestamp,soc,type,limit,difference
25462,2025-09-23 05:30,79.06999999998621,below_min,200.0,120.93000000001379
25463,2025-09-23 05:45,79.06999999998621,below_min,200.0,120.93000000001379
25464,2025-09-23 06:00,79.06999999998621,below_min,200.0,120.93000000001379
25465,2025-09-23 06:15,79.06999999998621,below_min,200.0,120.93000000001379
25466,2025-09-23 06:30,79.06999999998621,below_min,200.0,120.93000000001379
25467,2025-09-23 06:45,79.06999999998621,below_min,200.0,120.93000000001379
25468,2025-09-23 07:00,79.06999999998621,below_min,200.0,120.93000000001379
25469,2025-09-23 07:15,-1.120000000013789,below_min,200.0,201.1200000000138
25470,2025-09-23 07:30,-112.71000000001379,below_min,200.0,312.7100000000138
25471,2025-09-23 07:45,-198.2100000000138,below_min,200.0,398.2100000000138
25472,2025-09-23 08:00,-275.0600000000138,below_min,200.0,475.0600000000138
25473,2025-09-23 08:15,-418.41000000001384,below_min,200.0,618.4100000000138
25474,2025-09-23 08:30,-500.25000000001387,below_min,200.0,700.2500000000139
25475,2025-09-23 08:45,-485.33000000001385,below_min,200.0,685.3300000000138
25476,2025-09-23 09:00,-485.33000000001385,below_min,200.0,685.3300000000138
25477,2025-09-23 09:15,-361.13000000001387,below_min,200.0,561.1300000000139
25478,2025-09-23 09:30,-131.21000000001388,below_min,200.0,331.2100000000139
25479,2025-09-23 09:45,155.96999999998613,below_min,200.0,44.03000000001387
25524,2025-09-23 21:00,111.96999999998576,below_min,200.0,88.03000000001424
25525,2025-09-23 21:15,69.22999999998575,below_min,200.0,130.77000000001425
25526,2025-09-23 21:30,69.22999999998575,below_min,200.0,130.77000000001425
25527,2025-09-23 21:45,69.22999999998575,below_min,200.0,130.77000000001425
25528,2025-09-23 22:00,69.22999999998575,below_min,200.0,130.77000000001425
25529,2025-09-23 22:15,69.22999999998575,below_min,200.0,130.77000000001425
25530,2025-09-23 22:30,69.22999999998575,below_min,200.0,130.77000000001425
25531,2025-09-23 22:45,69.22999999998575,below_min,200.0,130.77000000001425
25532,2025-09-23 23:00,69.22999999998575,below_min,200.0,130.77000000001425
25533,2025-09-23 23:15,69.22999999998575,below_min,200.0,130.77000000001425
25534,2025-09-23 23:30,69.22999999998575,below_min,200.0,130.77000000001425
25535,2025-09-23 23:45,60.66999999998575,below_min,200.0,139.33000000001425
25536,2025-09-24 00:00,60.66999999998575,below_min,200.0,139.33000000001425
25537,2025-09-24 00:15,60.66999999998575,below_min,200.0,139.33000000001425
25538,2025-09-24 00:30,60.66999999998575,below_min,200.0,139.33000000001425
25539,2025-09-24 00:45,60.66999999998575,below_min,200.0,139.33000000001425
25540,2025-09-24 01:00,60.66999999998575,below_min,200.0,139.33000000001425
25541,2025-09-24 01:15,60.66999999998575,below_min,200.0,139.33000000001425
25542,2025-09-24 01:30,60.66999999998575,below_min,200.0,139.33000000001425
25543,2025-09-24 01:45,60.66999999998575,below_min,200.0,139.33000000001425
25544,2025-09-24 02:00,59.43999999998575,below_min,200.0,140.56000000001424
25545,2025-09-24 02:15,59.43999999998575,below_min,200.0,140.56000000001424
25546,2025-09-24 02:30,59.43999999998575,below_min,200.0,140.56000000001424
25547,2025-09-24 02:45,59.43999999998575,below_min,200.0,140.56000000001424
25548,2025-09-24 03:00,59.43999999998575,below_min,200.0,140.56000000001424
25549,2025-09-24 03:15,59.43999999998575,below_min,200.0,140.56000000001424
25550,2025-09-24 03:30,59.43999999998575,below_min,200.0,140.56000000001424
25551,2025-09-24 03:45,59.43999999998575,below_min,200.0,140.56000000001424
25552,2025-09-24 04:00,59.43999999998575,below_min,200.0,140.56000000001424
25553,2025-09-24 04:15,59.43999999998575,below_min,200.0,140.56000000001424
25554,2025-09-24 04:30,59.43999999998575,below_min,200.0,140.56000000001424
25555,2025-09-24 04:45,59.43999999998575,below_min,200.0,140.56000000001424
25556,2025-09-24 05:00,59.43999999998575,below_min,200.0,140.56000000001424
25557,2025-09-24 05:15,59.43999999998575,below_min,200.0,140.56000000001424
25558,2025-09-24 05:30,59.43999999998575,below_min,200.0,140.56000000001424
25559,2025-09-24 05:45,59.43999999998575,below_min,200.0,140.56000000001424
